"","Date","DateTime","isCar","Municipality_Code","Reason","Weekday","Temperature","Precipitation","Holidays","Christmas_Holidays","Sport_Holidays","Easter_Holidays","Summer_Holidays","Autumn_Holidays","Count"
"1341",2013-04-30,2013-04-30 14:57:00,"0","0126","Other Reason","tisdag",7.5,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1342",2013-05-01,2013-05-01 02:32:00,"1","0181","Other Reason","onsdag",7.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1343",2013-05-01,2013-05-01 02:41:00,"1","0180","Arson","onsdag",7.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1344",2013-05-01,2013-05-01 19:24:00,"0","0180","Arson","onsdag",7.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1345",2013-05-02,2013-05-02 01:03:00,"1","0127","Arson","torsdag",7.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1346",2013-05-02,2013-05-02 01:40:00,"1","0180","Other Reason","torsdag",8.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1347",2013-05-02,2013-05-02 09:19:00,"1","0117","Technical Malfunctioning","torsdag",7.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1348",2013-05-03,2013-05-03 02:47:00,"1","0180","Other Reason","fredag",8.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1349",2013-05-03,2013-05-03 03:22:00,"1","0117","Arson","fredag",7.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1350",2013-05-03,2013-05-03 03:53:00,"1","0136","Other Reason","fredag",6.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1351",2013-05-03,2013-05-03 23:04:00,"0","0163","Arson","fredag",7.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1352",2013-05-04,2013-05-04 01:21:00,"1","0181","Other Reason","lördag",10.3,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1353",2013-05-04,2013-05-04 07:20:00,"0","0128","Other Reason","lördag",9.9,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1354",2013-05-04,2013-05-04 22:44:00,"1","0180","Arson","lördag",11.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1355",2013-05-04,2013-05-04 22:52:00,"1","0127","Other Reason","lördag",10.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1356",2013-05-04,2013-05-04 23:44:00,"1","0127","Other Reason","lördag",10.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1357",2013-05-05,2013-05-05 01:01:00,"1","0180","Arson","söndag",12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1358",2013-05-05,2013-05-05 01:09:00,"1","0192","Other Reason","söndag",10.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1359",2013-05-05,2013-05-05 20:39:00,"1","0188","Other Reason","söndag",9.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1360",2013-05-05,2013-05-05 22:43:00,"1","0180","Arson","söndag",12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1361",2013-05-05,2013-05-05 23:37:00,"1","0180","Arson","söndag",12,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1362",2013-05-06,2013-05-06 17:35:00,"0","0126","Other Reason","måndag",11.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1363",2013-05-06,2013-05-06 22:12:00,"1","0136","Other Reason","måndag",10.3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1364",2013-05-06,2013-05-06 22:28:00,"1","0181","Other Reason","måndag",11.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1365",2013-05-07,2013-05-07 00:14:00,"1","0182","Other Reason","tisdag",14.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1366",2013-05-07,2013-05-07 00:40:00,"1","0180","Other Reason","tisdag",15,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1367",2013-05-07,2013-05-07 18:01:00,"1","0180","Other Reason","tisdag",15,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1368",2013-05-08,2013-05-08 02:28:00,"1","0180","Arson","onsdag",14.4,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1369",2013-05-08,2013-05-08 06:09:00,"1","0180","Other Reason","onsdag",14.4,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1370",2013-05-08,2013-05-08 23:23:00,"0","0127","Arson","onsdag",13.2,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1371",2013-05-09,2013-05-09 00:10:00,"1","0181","Other Reason","torsdag",14.1,2.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1372",2013-05-09,2013-05-09 02:43:00,"1","0180","Arson","torsdag",15,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1373",2013-05-09,2013-05-09 17:11:00,"1","0180","Technical Malfunctioning","torsdag",15,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1374",2013-05-10,2013-05-10 00:40:00,"0","0180","Arson","fredag",15.8,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1375",2013-05-11,2013-05-11 02:55:00,"1","0181","Other Reason","lördag",12.8,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1376",2013-05-11,2013-05-11 10:11:00,"1","0117","Technical Malfunctioning","lördag",13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1377",2013-05-12,2013-05-12 00:42:00,"1","0163","Arson","söndag",12.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1378",2013-05-12,2013-05-12 01:41:00,"1","0191","Other Reason","söndag",12.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1379",2013-05-12,2013-05-12 02:34:00,"1","0191","Other Reason","söndag",12.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1380",2013-05-12,2013-05-12 22:56:00,"1","0191","Arson","söndag",12.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1381",2013-05-12,2013-05-12 23:31:00,"1","0136","Other Reason","söndag",11.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1382",2013-05-13,2013-05-13 03:08:00,"1","0127","Arson","måndag",11.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1383",2013-05-13,2013-05-13 19:12:00,"1","0163","Other Reason","måndag",12.5,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1384",2013-05-14,2013-05-14 00:11:00,"1","0140","Other Reason","tisdag",8.6,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1385",2013-05-14,2013-05-14 04:20:00,"1","0180","Arson","tisdag",9.7,2.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1386",2013-05-14,2013-05-14 16:32:00,"0","0186","Technical Malfunctioning","tisdag",9.5,2.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1387",2013-05-14,2013-05-14 21:19:00,"0","0180","Other Reason","tisdag",9.7,2.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1388",2013-05-14,2013-05-14 22:29:00,"1","0126","Other Reason","tisdag",8.8,2.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1389",2013-05-15,2013-05-15 08:29:00,"0","0128","Technical Malfunctioning","onsdag",9.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1390",2013-05-15,2013-05-15 18:03:00,"0","0183","Other Reason","onsdag",9.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1391",2013-05-15,2013-05-15 20:11:00,"0","0181","Other Reason","onsdag",9.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1392",2013-05-15,2013-05-15 23:50:00,"1","0126","Other Reason","onsdag",8.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1393",2013-05-16,2013-05-16 00:40:00,"1","0127","Arson","torsdag",12.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1394",2013-05-16,2013-05-16 00:48:00,"1","0127","Other Reason","torsdag",12.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1395",2013-05-16,2013-05-16 00:51:00,"1","0126","Other Reason","torsdag",12.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1396",2013-05-16,2013-05-16 02:08:00,"1","0126","Other Reason","torsdag",12.6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1397",2013-05-17,2013-05-17 01:01:00,"1","0181","Other Reason","fredag",16.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1398",2013-05-17,2013-05-17 14:38:00,"1","0180","Arson","fredag",15.5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1399",2013-05-18,2013-05-18 21:19:00,"1","0138","Other Reason","lördag",13.3,2.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1400",2013-05-19,2013-05-19 21:37:00,"1","0128","Other Reason","söndag",14.8,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1401",2013-05-19,2013-05-19 21:56:00,"1","0180","Arson","söndag",15.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1402",2013-05-19,2013-05-19 22:12:00,"1","0180","Arson","söndag",15.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1403",2013-05-19,2013-05-19 23:49:00,"1","0180","Arson","söndag",15.2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1404",2013-05-20,2013-05-20 01:14:00,"1","0180","Arson","måndag",14.1,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
"1405",2013-05-20,2013-05-20 04:03:00,"1","0180","Other Reason","måndag",14.1,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
"1406",2013-05-20,2013-05-20 12:21:00,"1","0123","Other Reason","måndag",14.7,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1407",2013-05-20,2013-05-20 12:40:00,"0","0123","Arson","måndag",14.7,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1408",2013-05-20,2013-05-20 21:14:00,"1","0180","Other Reason","måndag",14.1,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
"1409",2013-05-20,2013-05-20 22:55:00,"0","0180","Arson","måndag",14.1,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
"1410",2013-05-20,2013-05-20 23:48:00,"1","0180","Other Reason","måndag",14.1,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
"1411",2013-05-21,2013-05-21 00:14:00,"1","0181","Other Reason","tisdag",13.9,7.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1412",2013-05-21,2013-05-21 00:38:00,"1","0181","Other Reason","tisdag",13.9,7.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1413",2013-05-21,2013-05-21 00:40:00,"1","0180","Arson","tisdag",13,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
"1414",2013-05-21,2013-05-21 00:52:00,"1","0180","Arson","tisdag",13,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
"1415",2013-05-21,2013-05-21 00:54:00,"1","0127","Arson","tisdag",13.1,5.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1416",2013-05-21,2013-05-21 01:06:00,"0","0180","Arson","tisdag",13,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
"1417",2013-05-21,2013-05-21 01:50:00,"1","0180","Arson","tisdag",13,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
"1418",2013-05-21,2013-05-21 01:50:00,"1","0127","Arson","tisdag",13.1,5.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1419",2013-05-21,2013-05-21 02:01:00,"1","0180","Arson","tisdag",13,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
"1420",2013-05-21,2013-05-21 02:09:00,"1","0180","Arson","tisdag",13,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
"1421",2013-05-21,2013-05-21 02:17:00,"1","0180","Other Reason","tisdag",13,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
"1422",2013-05-21,2013-05-21 02:17:00,"1","0180","Other Reason","tisdag",13,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
"1423",2013-05-21,2013-05-21 02:45:00,"1","0181","Other Reason","tisdag",13.9,7.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1424",2013-05-21,2013-05-21 03:24:00,"1","0180","Other Reason","tisdag",13,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
"1425",2013-05-21,2013-05-21 09:35:00,"1","0180","Arson","tisdag",13,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
"1426",2013-05-21,2013-05-21 09:50:00,"1","0180","Other Reason","tisdag",13,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
"1427",2013-05-21,2013-05-21 20:49:00,"1","0180","Arson","tisdag",13,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
"1428",2013-05-21,2013-05-21 22:02:00,"1","0180","Arson","tisdag",13,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
"1429",2013-05-21,2013-05-21 22:29:00,"1","0180","Arson","tisdag",13,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
"1430",2013-05-21,2013-05-21 22:42:00,"1","0180","Arson","tisdag",13,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
"1431",2013-05-21,2013-05-21 22:57:00,"1","0127","Arson","tisdag",13.1,5.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1432",2013-05-21,2013-05-21 23:13:00,"1","0180","Arson","tisdag",13,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
"1433",2013-05-21,2013-05-21 23:13:00,"1","0180","Arson","tisdag",13,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
"1434",2013-05-21,2013-05-21 23:23:00,"1","0123","Arson","tisdag",13.4,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1435",2013-05-21,2013-05-21 23:36:00,"1","0180","Arson","tisdag",13,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
"1436",2013-05-21,2013-05-21 23:57:00,"1","0180","Arson","tisdag",13,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19
"1437",2013-05-22,2013-05-22 00:19:00,"0","0180","Arson","onsdag",11.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16
"1438",2013-05-22,2013-05-22 00:57:00,"1","0127","Arson","onsdag",11.4,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7
"1439",2013-05-22,2013-05-22 01:33:00,"1","0163","Arson","onsdag",11.8,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1440",2013-05-22,2013-05-22 01:35:00,"1","0180","Arson","onsdag",11.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16
"1441",2013-05-22,2013-05-22 01:41:00,"1","0123","Arson","onsdag",11.8,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1442",2013-05-22,2013-05-22 01:43:00,"1","0126","Arson","onsdag",11.1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1443",2013-05-22,2013-05-22 01:44:00,"1","0138","Other Reason","onsdag",10.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1444",2013-05-22,2013-05-22 01:56:00,"1","0127","Arson","onsdag",11.4,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7
"1445",2013-05-22,2013-05-22 02:25:00,"1","0180","Arson","onsdag",11.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16
"1446",2013-05-22,2013-05-22 02:31:00,"1","0180","Arson","onsdag",11.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16
"1447",2013-05-22,2013-05-22 02:39:00,"1","0127","Arson","onsdag",11.4,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7
"1448",2013-05-22,2013-05-22 02:39:00,"1","0123","Arson","onsdag",11.8,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1449",2013-05-22,2013-05-22 02:57:00,"1","0180","Arson","onsdag",11.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16
"1450",2013-05-22,2013-05-22 02:57:00,"1","0123","Arson","onsdag",11.8,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1451",2013-05-22,2013-05-22 03:30:00,"1","0127","Arson","onsdag",11.4,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7
"1452",2013-05-22,2013-05-22 04:16:00,"1","0180","Other Reason","onsdag",11.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16
"1453",2013-05-22,2013-05-22 08:17:00,"1","0127","Other Reason","onsdag",11.4,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7
"1454",2013-05-22,2013-05-22 08:34:00,"0","0180","Other Reason","onsdag",11.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16
"1455",2013-05-22,2013-05-22 21:11:00,"1","0138","Other Reason","onsdag",10.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1456",2013-05-22,2013-05-22 22:17:00,"1","0180","Arson","onsdag",11.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16
"1457",2013-05-22,2013-05-22 22:29:00,"1","0180","Arson","onsdag",11.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16
"1458",2013-05-22,2013-05-22 22:30:00,"1","0180","Arson","onsdag",11.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16
"1459",2013-05-22,2013-05-22 22:33:00,"1","0180","Arson","onsdag",11.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16
"1460",2013-05-22,2013-05-22 23:05:00,"1","0127","Arson","onsdag",11.4,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7
"1461",2013-05-22,2013-05-22 23:08:00,"1","0180","Arson","onsdag",11.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16
"1462",2013-05-22,2013-05-22 23:38:00,"1","0180","Arson","onsdag",11.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16
"1463",2013-05-22,2013-05-22 23:47:00,"1","0180","Arson","onsdag",11.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16
"1464",2013-05-22,2013-05-22 23:51:00,"1","0184","Other Reason","onsdag",11.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1465",2013-05-22,2013-05-22 23:53:00,"1","0127","Arson","onsdag",11.4,0.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7
"1466",2013-05-22,2013-05-22 23:56:00,"1","0180","Arson","onsdag",11.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16
"1467",2013-05-22,2013-05-22 23:59:00,"1","0180","Arson","onsdag",11.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16
"1468",2013-05-23,2013-05-23 00:02:00,"1","0128","Other Reason","torsdag",11.2,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1469",2013-05-23,2013-05-23 00:04:00,"1","0136","Arson","torsdag",10.4,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1470",2013-05-23,2013-05-23 00:07:00,"1","0180","Arson","torsdag",11.9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
"1471",2013-05-23,2013-05-23 00:07:00,"1","0126","Other Reason","torsdag",11.1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1472",2013-05-23,2013-05-23 00:22:00,"1","0180","Arson","torsdag",11.9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
"1473",2013-05-23,2013-05-23 00:23:00,"1","0180","Arson","torsdag",11.9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
"1474",2013-05-23,2013-05-23 00:44:00,"0","0123","Other Reason","torsdag",11.8,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1475",2013-05-23,2013-05-23 00:56:00,"1","0180","Arson","torsdag",11.9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
"1476",2013-05-23,2013-05-23 01:09:00,"1","0126","Other Reason","torsdag",11.1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1477",2013-05-23,2013-05-23 01:19:00,"1","0180","Arson","torsdag",11.9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
"1478",2013-05-23,2013-05-23 01:32:00,"1","0180","Arson","torsdag",11.9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
"1479",2013-05-23,2013-05-23 01:37:00,"1","0180","Arson","torsdag",11.9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
"1480",2013-05-23,2013-05-23 01:42:00,"0","0127","Arson","torsdag",11.3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1481",2013-05-23,2013-05-23 01:57:00,"1","0180","Arson","torsdag",11.9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
"1482",2013-05-23,2013-05-23 02:24:00,"1","0180","Other Reason","torsdag",11.9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
"1483",2013-05-23,2013-05-23 02:28:00,"1","0163","Arson","torsdag",12,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1484",2013-05-23,2013-05-23 02:31:00,"1","0180","Arson","torsdag",11.9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
"1485",2013-05-23,2013-05-23 02:37:00,"1","0180","Arson","torsdag",11.9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
"1486",2013-05-23,2013-05-23 02:54:00,"1","0180","Arson","torsdag",11.9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
"1487",2013-05-23,2013-05-23 04:23:00,"1","0163","Arson","torsdag",12,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1488",2013-05-23,2013-05-23 07:46:00,"1","0180","Arson","torsdag",11.9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
"1489",2013-05-23,2013-05-23 07:50:00,"1","0180","Other Reason","torsdag",11.9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
"1490",2013-05-23,2013-05-23 10:10:00,"0","0127","Other Reason","torsdag",11.3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1491",2013-05-23,2013-05-23 17:57:00,"1","0123","Arson","torsdag",11.8,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1492",2013-05-23,2013-05-23 20:03:00,"1","0180","Arson","torsdag",11.9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
"1493",2013-05-23,2013-05-23 22:17:00,"1","0125","Other Reason","torsdag",11.8,1.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1494",2013-05-23,2013-05-23 22:29:00,"1","0180","Other Reason","torsdag",11.9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
"1495",2013-05-23,2013-05-23 22:34:00,"1","0180","Arson","torsdag",11.9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
"1496",2013-05-23,2013-05-23 22:46:00,"1","0180","Arson","torsdag",11.9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
"1497",2013-05-23,2013-05-23 22:53:00,"1","0181","Other Reason","torsdag",11.5,2.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1498",2013-05-23,2013-05-23 23:22:00,"1","0126","Other Reason","torsdag",11.1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1499",2013-05-23,2013-05-23 23:35:00,"1","0180","Arson","torsdag",11.9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
"1500",2013-05-23,2013-05-23 23:36:00,"1","0127","Other Reason","torsdag",11.3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1501",2013-05-23,2013-05-23 23:43:00,"1","0180","Arson","torsdag",11.9,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20
"1502",2013-05-23,2013-05-23 23:51:00,"1","0163","Arson","torsdag",12,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1503",2013-05-24,2013-05-24 01:02:00,"1","0127","Other Reason","fredag",13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1504",2013-05-24,2013-05-24 01:09:00,"1","0181","Other Reason","fredag",13.4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1505",2013-05-24,2013-05-24 01:41:00,"1","0180","Arson","fredag",13.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7
"1506",2013-05-24,2013-05-24 01:54:00,"1","0180","Other Reason","fredag",13.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7
"1507",2013-05-24,2013-05-24 02:06:00,"1","0114","Arson","fredag",13.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1508",2013-05-24,2013-05-24 02:28:00,"1","0182","Other Reason","fredag",12.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1509",2013-05-24,2013-05-24 11:41:00,"1","0126","Other Reason","fredag",12.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1510",2013-05-24,2013-05-24 20:13:00,"1","0180","Other Reason","fredag",13.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7
"1511",2013-05-24,2013-05-24 20:30:00,"1","0180","Other Reason","fredag",13.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7
"1512",2013-05-24,2013-05-24 21:42:00,"1","0180","Arson","fredag",13.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7
"1513",2013-05-24,2013-05-24 23:35:00,"1","0180","Arson","fredag",13.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7
"1514",2013-05-24,2013-05-24 23:40:00,"1","0127","Other Reason","fredag",13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"1515",2013-05-24,2013-05-24 23:45:00,"1","0180","Arson","fredag",13.7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7
"1516",2013-05-25,2013-05-25 01:19:00,"1","0120","Arson","lördag",13.8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"1517",2013-05-25,2013-05-25 02:33:00,"1","0180","Arson","lördag",14.9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5
